DATAFLOW,LAST UPDATE,freq,nace_r2,ceparema,na_item,ty,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,Percentage of gross domestic product (GDP),Romania,2013,3.39,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,Percentage of gross domestic product (GDP),Romania,2014,2.53,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,Percentage of gross domestic product (GDP),Romania,2015,2.68,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,Percentage of gross domestic product (GDP),Romania,2016,2.5,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,Percentage of gross domestic product (GDP),Romania,2017,2.36,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,Percentage of gross domestic product (GDP),Romania,2018,2.57,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,Percentage of gross domestic product (GDP),Romania,2019,2.49,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,Percentage of gross domestic product (GDP),Romania,2020,2.62,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,Percentage of gross domestic product (GDP),Romania,2021,2.82,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,Percentage of gross domestic product (GDP),Romania,2022,3.1,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,Percentage of gross domestic product (GDP),Serbia,2014,0.78,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,Percentage of gross domestic product (GDP),Serbia,2015,0.78,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,Percentage of gross domestic product (GDP),Serbia,2016,0.77,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,Percentage of gross domestic product (GDP),Serbia,2017,0.8,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,Percentage of gross domestic product (GDP),Serbia,2018,0.69,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,Percentage of gross domestic product (GDP),Serbia,2019,0.73,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,Percentage of gross domestic product (GDP),Serbia,2020,0.79,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,Percentage of gross domestic product (GDP),Serbia,2021,0.75,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,Percentage of gross domestic product (GDP),Serbia,2022,0.75,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,Percentage of gross domestic product (GDP),Sweden,2011,3.24,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,Percentage of gross domestic product (GDP),Sweden,2012,3.35,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,Percentage of gross domestic product (GDP),Sweden,2013,3.23,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,Percentage of gross domestic product (GDP),Sweden,2014,,,C
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,Percentage of gross domestic product (GDP),Sweden,2015,3.5,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,Percentage of gross domestic product (GDP),Sweden,2016,3.52,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,Percentage of gross domestic product (GDP),Sweden,2017,3.7,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,Percentage of gross domestic product (GDP),Sweden,2018,3.55,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,Percentage of gross domestic product (GDP),Sweden,2019,3.88,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,Percentage of gross domestic product (GDP),Sweden,2020,3.91,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,Percentage of gross domestic product (GDP),Sweden,2021,3.99,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,Percentage of gross domestic product (GDP),Sweden,2022,3.85,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,Percentage of gross domestic product (GDP),Slovenia,2010,1.51,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,Percentage of gross domestic product (GDP),Slovenia,2011,1.5,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,Percentage of gross domestic product (GDP),Slovenia,2012,1.72,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,Percentage of gross domestic product (GDP),Slovenia,2013,1.68,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,Percentage of gross domestic product (GDP),Slovenia,2014,1.8,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,Percentage of gross domestic product (GDP),Slovenia,2015,1.57,,
ESTAT:SDG_12_61(1.0),10/02/25 23:00:00,Annual,Total - all NACE activities,Total environmental protection and resource management activities,"Value added, gross",Total environmental goods and services sector,Percentage of gross domestic product (GDP),Slovenia,2016,1.69,,
