DATAFLOW,LAST UPDATE,freq,reason,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Portugal,2020,0.5,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Portugal,2021,0.3,b,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Portugal,2022,0.3,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Portugal,2023,0.3,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Romania,2006,0.2,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Romania,2007,0.2,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Romania,2008,0.2,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Romania,2009,0.1,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Romania,2010,0.1,b,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Romania,2011,0.1,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Romania,2012,0.1,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Romania,2013,0.1,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Romania,2014,0.1,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Romania,2015,0.1,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Romania,2016,0.1,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Romania,2017,0.1,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Romania,2018,0.1,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Romania,2019,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Romania,2020,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Romania,2021,0.2,b,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Romania,2022,0.1,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Romania,2023,0.1,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Serbia,2010,0.9,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Serbia,2011,0.7,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Serbia,2012,0.9,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Serbia,2013,1.0,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Serbia,2014,1.1,b,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Serbia,2015,1.3,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Serbia,2016,1.0,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Serbia,2017,0.9,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Serbia,2018,1.1,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Serbia,2019,1.1,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Serbia,2020,1.0,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Serbia,2021,0.5,b,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Serbia,2022,0.4,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Serbia,2023,0.4,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Sweden,2006,0.0,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Sweden,2007,0.0,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Sweden,2008,0.1,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Sweden,2009,0.1,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Sweden,2010,0.1,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Sweden,2011,0.1,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Sweden,2012,0.1,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Sweden,2013,0.1,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Sweden,2014,0.1,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Sweden,2015,0.1,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Sweden,2016,0.1,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Sweden,2017,0.1,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Sweden,2018,0.1,b,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Sweden,2019,0.1,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Sweden,2020,0.1,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Sweden,2021,0.1,bu,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Sweden,2022,0.1,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Sweden,2023,,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Slovenia,2006,0.2,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Slovenia,2007,0.2,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Slovenia,2008,0.1,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Slovenia,2009,0.1,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Slovenia,2010,0.1,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Slovenia,2011,0.2,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Slovenia,2012,0.1,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Slovenia,2013,0.3,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Slovenia,2014,0.3,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Slovenia,2015,0.2,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Slovenia,2016,0.2,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Slovenia,2017,0.2,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Slovenia,2018,0.2,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Slovenia,2019,0.2,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Slovenia,2020,0.2,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Slovenia,2021,0.2,bu,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Slovenia,2022,0.2,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Slovenia,2023,0.2,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Slovakia,2006,0.6,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Slovakia,2007,0.5,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Slovakia,2008,0.5,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Slovakia,2009,0.5,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Slovakia,2010,0.5,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Slovakia,2011,0.5,b,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Slovakia,2012,0.5,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Slovakia,2013,0.6,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Slovakia,2014,0.7,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Slovakia,2015,0.6,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Slovakia,2016,0.6,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Slovakia,2017,0.7,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Slovakia,2018,0.6,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Slovakia,2019,0.5,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Slovakia,2020,0.5,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Slovakia,2021,0.3,bu,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Slovakia,2022,0.2,u,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Slovakia,2023,0.3,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Türkiye,2006,0.3,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Türkiye,2007,0.3,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Türkiye,2008,0.3,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Türkiye,2009,0.5,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Türkiye,2010,0.5,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Türkiye,2011,0.4,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Türkiye,2012,0.4,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Türkiye,2013,0.5,,
ESTAT:SDG_05_40(1.0),12/12/24 23:00:00,Annual,Care of adults with disabilities or children,Total,From 20 to 64 years,Percentage of total population,Türkiye,2014,0.6,b,
