siec,unit,country,year,value
Total,Percentage,Iceland,2010,13.864
Total,Percentage,Iceland,2011,13.39
Total,Percentage,Iceland,2012,13.694
Total,Percentage,Iceland,2013,13.505
Total,Percentage,Iceland,2014,13.955
Total,Percentage,Iceland,2015,16.418
Total,Percentage,Iceland,2016,18.941
Total,Percentage,Iceland,2017,18.37
Total,Percentage,Iceland,2018,19.143
Total,Percentage,Iceland,2019,16.106
Total,Percentage,Iceland,2020,11.966
Total,Percentage,Iceland,2021,15.228
Total,Percentage,Italy,2000,86.523
Total,Percentage,Italy,2001,83.244
Total,Percentage,Italy,2002,85.589
Total,Percentage,Italy,2003,82.995
Total,Percentage,Italy,2004,84.36
Total,Percentage,Italy,2005,83.348
Total,Percentage,Italy,2006,85.867
Total,Percentage,Italy,2007,83.002
Total,Percentage,Italy,2008,82.804
Total,Percentage,Italy,2009,80.777
Total,Percentage,Italy,2010,82.571
Total,Percentage,Italy,2011,81.353
Total,Percentage,Italy,2012,79.109
Total,Percentage,Italy,2013,76.736
Total,Percentage,Italy,2014,75.811
Total,Percentage,Italy,2015,77.03
Total,Percentage,Italy,2016,77.653
Total,Percentage,Italy,2017,76.979
Total,Percentage,Italy,2018,76.338
Total,Percentage,Italy,2019,77.484
Total,Percentage,Italy,2020,73.454
Total,Percentage,Italy,2021,73.348
Total,Percentage,Italy,2022,79.165
Total,Percentage,Italy,2023,74.813
Total,Percentage,Lithuania,2000,57.776
Total,Percentage,Lithuania,2001,45.539
Total,Percentage,Lithuania,2002,40.61
Total,Percentage,Lithuania,2003,42.663
Total,Percentage,Lithuania,2004,45.521
Total,Percentage,Lithuania,2005,55.332
Total,Percentage,Lithuania,2006,60.351
Total,Percentage,Lithuania,2007,59.111
Total,Percentage,Lithuania,2008,56.016
Total,Percentage,Lithuania,2009,48.045
Total,Percentage,Lithuania,2010,79.045
Total,Percentage,Lithuania,2011,78.604
Total,Percentage,Lithuania,2012,77.534
Total,Percentage,Lithuania,2013,75.556
Total,Percentage,Lithuania,2014,74.935
Total,Percentage,Lithuania,2015,75.452
Total,Percentage,Lithuania,2016,74.784
Total,Percentage,Lithuania,2017,71.965
Total,Percentage,Lithuania,2018,73.897
Total,Percentage,Lithuania,2019,75.202
Total,Percentage,Lithuania,2020,74.909
Total,Percentage,Lithuania,2021,73.272
Total,Percentage,Lithuania,2022,72.434
Total,Percentage,Lithuania,2023,68.044
Total,Percentage,Luxembourg,2000,99.598
Total,Percentage,Luxembourg,2001,97.374
Total,Percentage,Luxembourg,2002,98.61
Total,Percentage,Luxembourg,2003,98.378
Total,Percentage,Luxembourg,2004,97.892
Total,Percentage,Luxembourg,2005,97.376
Total,Percentage,Luxembourg,2006,98.232
Total,Percentage,Luxembourg,2007,96.668
Total,Percentage,Luxembourg,2008,97.446
Total,Percentage,Luxembourg,2009,97.514
Total,Percentage,Luxembourg,2010,97.069
Total,Percentage,Luxembourg,2011,97.293
Total,Percentage,Luxembourg,2012,97.51
Total,Percentage,Luxembourg,2013,97.1
Total,Percentage,Luxembourg,2014,96.626
Total,Percentage,Luxembourg,2015,95.958
Total,Percentage,Luxembourg,2016,96.28
Total,Percentage,Luxembourg,2017,95.558
Total,Percentage,Luxembourg,2018,95.156
Total,Percentage,Luxembourg,2019,95.009
Total,Percentage,Luxembourg,2020,92.343
Total,Percentage,Luxembourg,2021,92.457
Total,Percentage,Luxembourg,2022,91.543
Total,Percentage,Luxembourg,2023,90.616
Total,Percentage,Latvia,2000,61.01
Total,Percentage,Latvia,2001,59.372
Total,Percentage,Latvia,2002,58.76
Total,Percentage,Latvia,2003,63.235
Total,Percentage,Latvia,2004,69.422
Total,Percentage,Latvia,2005,63.841
Total,Percentage,Latvia,2006,66.707
Total,Percentage,Latvia,2007,62.478
Total,Percentage,Latvia,2008,58.825
Total,Percentage,Latvia,2009,60.411
Total,Percentage,Latvia,2010,45.545
Total,Percentage,Latvia,2011,59.863
Total,Percentage,Latvia,2012,56.388
Total,Percentage,Latvia,2013,55.883
Total,Percentage,Latvia,2014,40.592
Total,Percentage,Latvia,2015,51.179
Total,Percentage,Latvia,2016,47.152
Total,Percentage,Latvia,2017,44.053
Total,Percentage,Latvia,2018,44.313
Total,Percentage,Latvia,2019,43.913
Total,Percentage,Latvia,2020,45.481
Total,Percentage,Latvia,2021,38.333
Total,Percentage,Latvia,2022,38.218
Total,Percentage,Latvia,2023,32.727
Total,Percentage,Montenegro,2005,42.477
Total,Percentage,Montenegro,2006,44.975
Total,Percentage,Montenegro,2007,54.291
Total,Percentage,Montenegro,2008,46.208
Total,Percentage,Montenegro,2009,43.066
Total,Percentage,Montenegro,2010,26.397
Total,Percentage,Montenegro,2011,36.219
Total,Percentage,Montenegro,2012,34.27
Total,Percentage,Montenegro,2013,23.482
Total,Percentage,Montenegro,2014,29.917
Total,Percentage,Montenegro,2015,30.08
Total,Percentage,Montenegro,2016,34.59
Total,Percentage,Montenegro,2017,40.486
Total,Percentage,Montenegro,2018,31.06
Total,Percentage,Montenegro,2019,32.857
Total,Percentage,Montenegro,2020,27.422
Total,Percentage,Montenegro,2021,31.098
Total,Percentage,Montenegro,2022,29.089
Total,Percentage,North Macedonia,2000,40.758
Total,Percentage,North Macedonia,2001,38.793
Total,Percentage,North Macedonia,2002,46.368
Total,Percentage,North Macedonia,2003,39.189
Total,Percentage,North Macedonia,2004,41.804
Total,Percentage,North Macedonia,2005,42.761
Total,Percentage,North Macedonia,2006,44.683
Total,Percentage,North Macedonia,2007,47.116
Total,Percentage,North Macedonia,2008,46.304
Total,Percentage,North Macedonia,2009,45.221
Total,Percentage,North Macedonia,2010,44.005
Total,Percentage,North Macedonia,2011,45.62
Total,Percentage,North Macedonia,2012,48.187
Total,Percentage,North Macedonia,2013,46.729
Total,Percentage,North Macedonia,2014,51.55
Total,Percentage,North Macedonia,2015,52.432
Total,Percentage,North Macedonia,2016,58.754
Total,Percentage,North Macedonia,2017,56.186
Total,Percentage,North Macedonia,2018,58.388
Total,Percentage,North Macedonia,2019,58.146
Total,Percentage,North Macedonia,2020,63.494
Total,Percentage,North Macedonia,2021,68.081
Total,Percentage,North Macedonia,2022,63.022
Total,Percentage,Malta,2000,100.246
Total,Percentage,Malta,2001,99.822
Total,Percentage,Malta,2002,99.802
Total,Percentage,Malta,2003,99.826
Total,Percentage,Malta,2004,99.829
Total,Percentage,Malta,2005,99.967
Total,Percentage,Malta,2006,99.962
Total,Percentage,Malta,2007,99.956
Total,Percentage,Malta,2008,99.952
Total,Percentage,Malta,2009,99.926
Total,Percentage,Malta,2010,99.036
Total,Percentage,Malta,2011,101.3
Total,Percentage,Malta,2012,100.973
Total,Percentage,Malta,2013,104.139
Total,Percentage,Malta,2014,97.657
Total,Percentage,Malta,2015,97.296
Total,Percentage,Malta,2016,101.076
Total,Percentage,Malta,2017,103.052
Total,Percentage,Malta,2018,97.527
Total,Percentage,Malta,2019,97.274
Total,Percentage,Malta,2020,97.555
Total,Percentage,Malta,2021,97.042
Total,Percentage,Malta,2022,98.964
Total,Percentage,Malta,2023,97.554
Total,Percentage,Netherlands,2000,38.267
Total,Percentage,Netherlands,2001,34.403
Total,Percentage,Netherlands,2002,35.084
Total,Percentage,Netherlands,2003,38.717
Total,Percentage,Netherlands,2004,32.149
Total,Percentage,Netherlands,2005,37.784
Total,Percentage,Netherlands,2006,38.561
Total,Percentage,Netherlands,2007,37.407
Total,Percentage,Netherlands,2008,33.555
Total,Percentage,Netherlands,2009,34.059
Total,Percentage,Netherlands,2010,28.279
Total,Percentage,Netherlands,2011,29.357
Total,Percentage,Netherlands,2012,30.635
Total,Percentage,Netherlands,2013,23.738
Total,Percentage,Netherlands,2014,30.948
Total,Percentage,Netherlands,2015,48.368
Total,Percentage,Netherlands,2016,45.874
Total,Percentage,Netherlands,2017,51.696
Total,Percentage,Netherlands,2018,59.515
Total,Percentage,Netherlands,2019,64.298
Total,Percentage,Netherlands,2020,68.04
Total,Percentage,Netherlands,2021,58.445
Total,Percentage,Netherlands,2022,80.225
Total,Percentage,Netherlands,2023,70.447
Total,Percentage,Norway,2000,-723.443
Total,Percentage,Norway,2001,-716.791
Total,Percentage,Norway,2002,-801.071
Total,Percentage,Norway,2003,-739.13
Total,Percentage,Norway,2004,-702.544
Total,Percentage,Norway,2005,-661.358
Total,Percentage,Norway,2006,-627.919
Total,Percentage,Norway,2007,-648.208
Total,Percentage,Norway,2008,-592.319
Total,Percentage,Norway,2009,-601.253
Total,Percentage,Norway,2010,-535.493
Total,Percentage,Norway,2011,-589.248
Total,Percentage,Norway,2012,-568.802
Total,Percentage,Norway,2013,-508.146
Total,Percentage,Norway,2014,-565.514
Total,Percentage,Norway,2015,-675.811
Total,Percentage,Norway,2016,-611.554
Total,Percentage,Norway,2017,-595.62
Total,Percentage,Norway,2018,-563.21
Total,Percentage,Norway,2019,-561.562
Total,Percentage,Norway,2020,-618.071
Total,Percentage,Norway,2021,-616.539
Total,Percentage,Norway,2022,-699.955
Total,Percentage,Poland,2000,10.722
Total,Percentage,Poland,2001,10.45
Total,Percentage,Poland,2002,11.439
Total,Percentage,Poland,2003,13.309
Total,Percentage,Poland,2004,14.727
Total,Percentage,Poland,2005,17.748
Total,Percentage,Poland,2006,20.149
Total,Percentage,Poland,2007,25.79
Total,Percentage,Poland,2008,30.862
Total,Percentage,Poland,2009,32.041
Total,Percentage,Poland,2010,31.569
Total,Percentage,Poland,2011,34.02
Total,Percentage,Poland,2012,31.628
Total,Percentage,Poland,2013,26.254
Total,Percentage,Poland,2014,29.415
Total,Percentage,Poland,2015,29.848
Total,Percentage,Poland,2016,30.76
Total,Percentage,Poland,2017,38.269
Total,Percentage,Poland,2018,43.505
Total,Percentage,Poland,2019,45.237
Total,Percentage,Poland,2020,42.768
Total,Percentage,Poland,2021,40.459
Total,Percentage,Poland,2022,46.029
Total,Percentage,Poland,2023,48.024
Total,Percentage,Portugal,2000,85.286
Total,Percentage,Portugal,2001,85.177
Total,Percentage,Portugal,2002,84.162
Total,Percentage,Portugal,2003,85.488
Total,Percentage,Portugal,2004,83.933
Total,Percentage,Portugal,2005,88.561
Total,Percentage,Portugal,2006,83.967
Total,Percentage,Portugal,2007,81.519
Total,Percentage,Portugal,2008,83.623
Total,Percentage,Portugal,2009,81.434
Total,Percentage,Portugal,2010,75.22
Total,Percentage,Portugal,2011,77.792
Total,Percentage,Portugal,2012,79.461
Total,Percentage,Portugal,2013,73.347
Total,Percentage,Portugal,2014,70.234
Total,Percentage,Portugal,2015,76.293
Total,Percentage,Portugal,2016,72.241
Total,Percentage,Portugal,2017,77.965
Total,Percentage,Portugal,2018,75.657
Total,Percentage,Portugal,2019,73.875
Total,Percentage,Portugal,2020,65.282
Total,Percentage,Portugal,2021,66.925
Total,Percentage,Portugal,2022,71.274
Total,Percentage,Portugal,2023,66.866
Total,Percentage,Romania,2000,21.884
Total,Percentage,Romania,2001,26.272
Total,Percentage,Romania,2002,24.275
Total,Percentage,Romania,2003,25.418
Total,Percentage,Romania,2004,30.036
Total,Percentage,Romania,2005,27.474
Total,Percentage,Romania,2006,29.158
Total,Percentage,Romania,2007,31.46
Total,Percentage,Romania,2008,27.65
Total,Percentage,Romania,2009,19.89
Total,Percentage,Romania,2010,21.386
Total,Percentage,Romania,2011,21.14
Total,Percentage,Romania,2012,22.463
Total,Percentage,Romania,2013,18.317
Total,Percentage,Romania,2014,16.663
Total,Percentage,Romania,2015,16.687
Total,Percentage,Romania,2016,21.901
Total,Percentage,Romania,2017,23.295
Total,Percentage,Romania,2018,24.291
Total,Percentage,Romania,2019,30.282
Total,Percentage,Romania,2020,28.191
Total,Percentage,Romania,2021,31.649
Total,Percentage,Romania,2022,32.423
Total,Percentage,Romania,2023,27.863
Total,Percentage,Serbia,2000,13.877
Total,Percentage,Serbia,2001,23.463
Total,Percentage,Serbia,2002,26.366
Total,Percentage,Serbia,2003,28.617
Total,Percentage,Serbia,2004,33.482
Total,Percentage,Serbia,2005,36.611
Total,Percentage,Serbia,2006,38.232
Total,Percentage,Serbia,2007,36.392
Total,Percentage,Serbia,2008,37.729
Total,Percentage,Serbia,2009,32.256
Total,Percentage,Serbia,2010,33.516
Total,Percentage,Serbia,2011,30.445
Total,Percentage,Serbia,2012,27.94
Total,Percentage,Serbia,2013,24.094
Total,Percentage,Serbia,2014,27.937
Total,Percentage,Serbia,2015,27.693
Total,Percentage,Serbia,2016,29.726
Total,Percentage,Serbia,2017,33.815
Total,Percentage,Serbia,2018,34.64
Total,Percentage,Serbia,2019,35.618
Total,Percentage,Serbia,2020,30.022
Total,Percentage,Serbia,2021,34.778
Total,Percentage,Serbia,2022,44.902
Total,Percentage,Sweden,2000,39.316
Total,Percentage,Sweden,2001,37.005
Total,Percentage,Sweden,2002,37.664
Total,Percentage,Sweden,2003,43.679
Total,Percentage,Sweden,2004,37.256
Total,Percentage,Sweden,2005,38.075
Total,Percentage,Sweden,2006,38.227
Total,Percentage,Sweden,2007,36.797
Total,Percentage,Sweden,2008,38.416
Total,Percentage,Sweden,2009,38.186
Total,Percentage,Sweden,2010,37.99
Total,Percentage,Sweden,2011,36.483
Total,Percentage,Sweden,2012,30.169
Total,Percentage,Sweden,2013,32.8
Total,Percentage,Sweden,2014,32.345
Total,Percentage,Sweden,2015,30.071
Total,Percentage,Sweden,2016,33.311
Total,Percentage,Sweden,2017,26.668
Total,Percentage,Sweden,2018,29.072
Total,Percentage,Sweden,2019,30.056
Total,Percentage,Sweden,2020,31.982
Total,Percentage,Sweden,2021,21.224
Total,Percentage,Sweden,2022,26.961
Total,Percentage,Sweden,2023,26.388
Total,Percentage,Slovenia,2000,51.852
Total,Percentage,Slovenia,2001,48.94
Total,Percentage,Slovenia,2002,49.749
Total,Percentage,Slovenia,2003,52.467
Total,Percentage,Slovenia,2004,51.379
Total,Percentage,Slovenia,2005,50.826
Total,Percentage,Slovenia,2006,50.897
Total,Percentage,Slovenia,2007,50.821
Total,Percentage,Slovenia,2008,53.587
Total,Percentage,Slovenia,2009,48.836
Total,Percentage,Slovenia,2010,49.28
Total,Percentage,Slovenia,2011,48.353
Total,Percentage,Slovenia,2012,51.844
Total,Percentage,Slovenia,2013,47.475
Total,Percentage,Slovenia,2014,45.19
Total,Percentage,Slovenia,2015,49.257
Total,Percentage,Slovenia,2016,48.946
Total,Percentage,Slovenia,2017,50.662
Total,Percentage,Slovenia,2018,51.091
Total,Percentage,Slovenia,2019,51.971
Total,Percentage,Slovenia,2020,45.671
Total,Percentage,Slovenia,2021,48.582
Total,Percentage,Slovenia,2022,53.885
Total,Percentage,Slovenia,2023,49.267
Total,Percentage,Slovakia,2000,65.065
Total,Percentage,Slovakia,2001,62.537
Total,Percentage,Slovakia,2002,64.476
Total,Percentage,Slovakia,2003,64.918
Total,Percentage,Slovakia,2004,68.18
Total,Percentage,Slovakia,2005,65.99
Total,Percentage,Slovakia,2006,64.344
Total,Percentage,Slovakia,2007,69.736
Total,Percentage,Slovakia,2008,65.842
Total,Percentage,Slovakia,2009,67.692
Total,Percentage,Slovakia,2010,61.942
Total,Percentage,Slovakia,2011,63.462
Total,Percentage,Slovakia,2012,58.952
Total,Percentage,Slovakia,2013,58.4
Total,Percentage,Slovakia,2014,60.698
Total,Percentage,Slovakia,2015,58.013
Total,Percentage,Slovakia,2016,58.206
Total,Percentage,Slovakia,2017,62.541
Total,Percentage,Slovakia,2018,61.905
Total,Percentage,Slovakia,2019,69.785
Total,Percentage,Slovakia,2020,56.329
Total,Percentage,Slovakia,2021,52.584
Total,Percentage,Slovakia,2022,69.595
Total,Percentage,Slovakia,2023,57.732
Total,Percentage,Türkiye,2000,65.384
Total,Percentage,Türkiye,2001,64.574
Total,Percentage,Türkiye,2002,67.567
Total,Percentage,Türkiye,2003,70.507
Total,Percentage,Türkiye,2004,70.222
Total,Percentage,Türkiye,2005,71.68
Total,Percentage,Türkiye,2006,72.792
Total,Percentage,Türkiye,2007,74.154
Total,Percentage,Türkiye,2008,72.379
Total,Percentage,Türkiye,2009,70.375
Total,Percentage,Türkiye,2010,70.651
Total,Percentage,Türkiye,2011,71.111
Total,Percentage,Türkiye,2012,75.642
Total,Percentage,Türkiye,2013,75.385
Total,Percentage,Türkiye,2014,76.294
Total,Percentage,Türkiye,2015,77.877
Total,Percentage,Türkiye,2016,75.482
Total,Percentage,Türkiye,2017,77.168
Total,Percentage,Türkiye,2018,73.789
Total,Percentage,Türkiye,2019,69.952
Total,Percentage,Türkiye,2020,70.648
Total,Percentage,Türkiye,2021,70.89
Total,Percentage,Türkiye,2022,67.256
Total,Percentage,United Kingdom,2000,-17.128
Total,Percentage,United Kingdom,2001,-9.526
Total,Percentage,United Kingdom,2002,-11.954
Total,Percentage,United Kingdom,2003,-5.96
Total,Percentage,United Kingdom,2004,4.485
Total,Percentage,United Kingdom,2005,13.363
Total,Percentage,United Kingdom,2006,21.132
Total,Percentage,United Kingdom,2007,20.378
Total,Percentage,United Kingdom,2008,26.236
Total,Percentage,United Kingdom,2009,27.274
Total,Percentage,United Kingdom,2010,29.008
Total,Percentage,United Kingdom,2011,36.942
Total,Percentage,United Kingdom,2012,43.387
Total,Percentage,United Kingdom,2013,47.758
Total,Percentage,United Kingdom,2014,46.773
Total,Percentage,United Kingdom,2015,37.638
Total,Percentage,United Kingdom,2016,35.639
Total,Percentage,United Kingdom,2017,35.575
Total,Percentage,United Kingdom,2018,35.513
Total,Percentage,United Kingdom,2019,34.829
Total,Percentage,Kosovo*,2000,27.108
Total,Percentage,Kosovo*,2001,27.121
