country,year,unit,traffic,deaths
France,2018,Rate,Total,4.8
France,2019,Rate,Total,4.8
France,2020,Rate,Total,3.8
France,2021,Rate,Total,4.3
France,2022,Rate,Total,4.8
Croatia,2000,Rate,Total,14.7
Croatia,2001,Rate,Total,15.0
Croatia,2002,Rate,Total,14.6
Croatia,2003,Rate,Total,16.3
Croatia,2004,Rate,Total,14.1
Croatia,2005,Rate,Total,13.8
Croatia,2006,Rate,Total,14.2
Croatia,2007,Rate,Total,14.4
Croatia,2008,Rate,Total,15.4
Croatia,2009,Rate,Total,12.7
Croatia,2010,Rate,Total,9.9
Croatia,2011,Rate,Total,9.8
Croatia,2012,Rate,Total,9.2
Croatia,2013,Rate,Total,8.7
Croatia,2014,Rate,Total,7.3
Croatia,2015,Rate,Total,8.4
Croatia,2016,Rate,Total,7.5
Croatia,2017,Rate,Total,8.2
Croatia,2018,Rate,Total,7.9
Croatia,2019,Rate,Total,7.5
Croatia,2020,Rate,Total,6.1
Croatia,2021,Rate,Total,7.5
Croatia,2022,Rate,Total,7.1
Hungary,2000,Rate,Total,11.8
Hungary,2001,Rate,Total,12.2
Hungary,2002,Rate,Total,14.1
Hungary,2003,Rate,Total,13.1
Hungary,2004,Rate,Total,12.8
Hungary,2005,Rate,Total,12.7
Hungary,2006,Rate,Total,12.9
Hungary,2007,Rate,Total,12.3
Hungary,2008,Rate,Total,9.9
Hungary,2009,Rate,Total,8.2
Hungary,2010,Rate,Total,7.4
Hungary,2011,Rate,Total,6.4
Hungary,2012,Rate,Total,6.1
Hungary,2013,Rate,Total,6.0
Hungary,2014,Rate,Total,6.4
Hungary,2015,Rate,Total,6.6
Hungary,2016,Rate,Total,6.2
Hungary,2017,Rate,Total,6.4
Hungary,2018,Rate,Total,6.5
Hungary,2019,Rate,Total,6.2
Hungary,2020,Rate,Total,4.8
Hungary,2021,Rate,Total,5.6
Hungary,2022,Rate,Total,5.6
Ireland,2000,Rate,Total,11.0
Ireland,2001,Rate,Total,10.7
Ireland,2002,Rate,Total,9.6
Ireland,2003,Rate,Total,8.4
Ireland,2004,Rate,Total,9.3
Ireland,2005,Rate,Total,9.6
Ireland,2006,Rate,Total,8.5
Ireland,2007,Rate,Total,7.7
Ireland,2008,Rate,Total,6.2
Ireland,2009,Rate,Total,5.2
Ireland,2010,Rate,Total,4.6
Ireland,2011,Rate,Total,4.1
Ireland,2012,Rate,Total,3.5
Ireland,2013,Rate,Total,4.1
Ireland,2014,Rate,Total,4.1
Ireland,2015,Rate,Total,3.4
Ireland,2016,Rate,Total,3.8
Ireland,2017,Rate,Total,3.2
Ireland,2018,Rate,Total,2.8
Ireland,2019,Rate,Total,2.8
Ireland,2020,Rate,Total,2.9
Ireland,2021,Rate,Total,2.7
Ireland,2022,Rate,Total,3.0
Iceland,2000,Rate,Total,11.4
Iceland,2001,Rate,Total,8.4
Iceland,2002,Rate,Total,10.1
Iceland,2003,Rate,Total,7.9
Iceland,2004,Rate,Total,7.9
Iceland,2005,Rate,Total,6.4
Iceland,2006,Rate,Total,10.2
Iceland,2007,Rate,Total,4.8
Iceland,2008,Rate,Total,3.8
Iceland,2009,Rate,Total,5.3
Iceland,2010,Rate,Total,2.5
Iceland,2011,Rate,Total,3.8
Iceland,2012,Rate,Total,2.8
Iceland,2013,Rate,Total,4.6
Iceland,2014,Rate,Total,1.2
Iceland,2015,Rate,Total,4.8
Iceland,2016,Rate,Total,5.4
Iceland,2017,Rate,Total,4.7
Iceland,2018,Rate,Total,5.1
Iceland,2019,Rate,Total,1.7
Iceland,2020,Rate,Total,2.2
Iceland,2021,Rate,Total,2.4
Iceland,2022,Rate,Total,2.4
Italy,2000,Rate,Total,12.4
Italy,2001,Rate,Total,12.5
Italy,2002,Rate,Total,12.2
Italy,2003,Rate,Total,11.4
Italy,2004,Rate,Total,10.6
Italy,2005,Rate,Total,10.0
Italy,2006,Rate,Total,9.7
Italy,2007,Rate,Total,8.7
Italy,2008,Rate,Total,8.0
Italy,2009,Rate,Total,7.1
Italy,2010,Rate,Total,6.9
Italy,2011,Rate,Total,6.4
Italy,2012,Rate,Total,6.2
Italy,2013,Rate,Total,5.6
Italy,2014,Rate,Total,5.6
Italy,2015,Rate,Total,5.7
Italy,2016,Rate,Total,5.5
Italy,2017,Rate,Total,5.6
Italy,2018,Rate,Total,5.5
Italy,2019,Rate,Total,5.3
Italy,2020,Rate,Total,4.0
Italy,2021,Rate,Total,4.9
Italy,2022,Rate,Total,5.4
Liechtenstein,2000,Rate,Total,9.2
Liechtenstein,2001,Rate,Total,6.0
Liechtenstein,2002,Rate,Total,0.0
Liechtenstein,2003,Rate,Total,14.7
Liechtenstein,2004,Rate,Total,2.9
Liechtenstein,2005,Rate,Total,5.8
Liechtenstein,2006,Rate,Total,0.0
Liechtenstein,2007,Rate,Total,0.0
Liechtenstein,2008,Rate,Total,2.8
Liechtenstein,2009,Rate,Total,2.8
Liechtenstein,2010,Rate,Total,0.0
Liechtenstein,2011,Rate,Total,5.5
Liechtenstein,2012,Rate,Total,2.7
Liechtenstein,2013,Rate,Total,5.4
Liechtenstein,2014,Rate,Total,8.1
Liechtenstein,2015,Rate,Total,5.3
Liechtenstein,2016,Rate,Total,0.0
Liechtenstein,2017,Rate,Total,5.3
Liechtenstein,2018,Rate,Total,0.0
Liechtenstein,2019,Rate,Total,0.0
Liechtenstein,2020,Rate,Total,2.6
Liechtenstein,2021,Rate,Total,0.0
Liechtenstein,2022,Rate,Total,5.1
Lithuania,2000,Rate,Total,18.3
Lithuania,2001,Rate,Total,20.3
Lithuania,2002,Rate,Total,20.2
Lithuania,2003,Rate,Total,20.8
Lithuania,2004,Rate,Total,22.3
Lithuania,2005,Rate,Total,23.3
Lithuania,2006,Rate,Total,23.2
Lithuania,2007,Rate,Total,22.9
Lithuania,2008,Rate,Total,15.6
Lithuania,2009,Rate,Total,11.7
Lithuania,2010,Rate,Total,9.7
Lithuania,2011,Rate,Total,9.8
Lithuania,2012,Rate,Total,10.1
Lithuania,2013,Rate,Total,8.6
Lithuania,2014,Rate,Total,9.1
Lithuania,2015,Rate,Total,8.3
Lithuania,2016,Rate,Total,6.5
Lithuania,2017,Rate,Total,6.7
Lithuania,2018,Rate,Total,6.1
Lithuania,2019,Rate,Total,6.6
Lithuania,2020,Rate,Total,6.2
Lithuania,2021,Rate,Total,5.3
Lithuania,2022,Rate,Total,4.2
Luxembourg,2000,Rate,Total,17.4
Luxembourg,2001,Rate,Total,15.9
Luxembourg,2002,Rate,Total,13.9
Luxembourg,2003,Rate,Total,11.7
Luxembourg,2004,Rate,Total,10.9
Luxembourg,2005,Rate,Total,10.1
Luxembourg,2006,Rate,Total,9.1
Luxembourg,2007,Rate,Total,9.6
Luxembourg,2008,Rate,Total,7.2
Luxembourg,2009,Rate,Total,9.6
Luxembourg,2010,Rate,Total,6.3
Luxembourg,2011,Rate,Total,6.4
Luxembourg,2012,Rate,Total,6.4
Luxembourg,2013,Rate,Total,8.3
Luxembourg,2014,Rate,Total,6.3
Luxembourg,2015,Rate,Total,6.3
Luxembourg,2016,Rate,Total,5.5
Luxembourg,2017,Rate,Total,4.2
Luxembourg,2018,Rate,Total,5.9
Luxembourg,2019,Rate,Total,3.5
Luxembourg,2020,Rate,Total,4.1
Luxembourg,2021,Rate,Total,3.7
Luxembourg,2022,Rate,Total,5.5
Latvia,2000,Rate,Total,26.8
Latvia,2001,Rate,Total,23.9
Latvia,2002,Rate,Total,24.2
Latvia,2003,Rate,Total,23.3
Latvia,2004,Rate,Total,22.8
Latvia,2005,Rate,Total,19.7
Latvia,2006,Rate,Total,18.3
Latvia,2007,Rate,Total,19.0
Latvia,2008,Rate,Total,14.5
Latvia,2009,Rate,Total,11.9
Latvia,2010,Rate,Total,10.4
Latvia,2011,Rate,Total,8.7
Latvia,2012,Rate,Total,8.7
Latvia,2013,Rate,Total,8.9
Latvia,2014,Rate,Total,10.6
Latvia,2015,Rate,Total,9.5
Latvia,2016,Rate,Total,8.1
Latvia,2017,Rate,Total,7.0
Latvia,2018,Rate,Total,7.7
Latvia,2019,Rate,Total,6.9
Latvia,2020,Rate,Total,7.3
Latvia,2021,Rate,Total,7.8
Latvia,2022,Rate,Total,6.0
Malta,2000,Rate,Total,3.8
Malta,2001,Rate,Total,4.1
Malta,2002,Rate,Total,4.0
Malta,2003,Rate,Total,4.0
Malta,2004,Rate,Total,3.2
Malta,2005,Rate,Total,4.2
Malta,2006,Rate,Total,2.7
Malta,2007,Rate,Total,3.0
Malta,2008,Rate,Total,2.2
Malta,2009,Rate,Total,3.6
Malta,2010,Rate,Total,3.1
Malta,2011,Rate,Total,3.8
Malta,2012,Rate,Total,2.1
Malta,2013,Rate,Total,4.0
Malta,2014,Rate,Total,2.3
Malta,2015,Rate,Total,2.5
Malta,2016,Rate,Total,5.1
Malta,2017,Rate,Total,4.1
Malta,2018,Rate,Total,3.7
Malta,2019,Rate,Total,3.2
Malta,2020,Rate,Total,2.3
Malta,2021,Rate,Total,1.7
Malta,2022,Rate,Total,4.9
Netherlands,2000,Rate,Total,6.8
Netherlands,2001,Rate,Total,6.2
Netherlands,2002,Rate,Total,6.1
Netherlands,2003,Rate,Total,6.3
Netherlands,2004,Rate,Total,4.9
Netherlands,2005,Rate,Total,4.6
Netherlands,2006,Rate,Total,4.5
Netherlands,2007,Rate,Total,4.3
Netherlands,2008,Rate,Total,4.1
Netherlands,2009,Rate,Total,3.9
Netherlands,2010,Rate,Total,3.2
Netherlands,2011,Rate,Total,3.3
Netherlands,2012,Rate,Total,3.4
Netherlands,2013,Rate,Total,2.8
Netherlands,2014,Rate,Total,2.8
Netherlands,2015,Rate,Total,3.1
Netherlands,2016,Rate,Total,3.1
Netherlands,2017,Rate,Total,3.1
Netherlands,2018,Rate,Total,3.5
Netherlands,2019,Rate,Total,3.4
Netherlands,2020,Rate,Total,3.0
Netherlands,2021,Rate,Total,2.9
Netherlands,2022,Rate,Total,3.7
Norway,2000,Rate,Total,7.6
Norway,2001,Rate,Total,6.1
Norway,2002,Rate,Total,6.8
Norway,2003,Rate,Total,6.1
Norway,2004,Rate,Total,5.6
Norway,2005,Rate,Total,4.8
Norway,2006,Rate,Total,5.2
Norway,2007,Rate,Total,4.9
Norway,2008,Rate,Total,5.3
Norway,2009,Rate,Total,4.4
Norway,2010,Rate,Total,4.3
Norway,2011,Rate,Total,3.4
Norway,2012,Rate,Total,2.9
Norway,2013,Rate,Total,3.7
Norway,2014,Rate,Total,2.9
Norway,2015,Rate,Total,2.3
Norway,2016,Rate,Total,2.6
Norway,2017,Rate,Total,2.0
Norway,2018,Rate,Total,2.0
Norway,2019,Rate,Total,2.0
Norway,2020,Rate,Total,1.7
Norway,2021,Rate,Total,1.5
Norway,2022,Rate,Total,2.1
Poland,2000,Rate,Total,16.5
Poland,2001,Rate,Total,14.5
Poland,2002,Rate,Total,15.2
Poland,2003,Rate,Total,14.8
Poland,2004,Rate,Total,15.0
Poland,2005,Rate,Total,14.3
Poland,2006,Rate,Total,13.7
Poland,2007,Rate,Total,14.6
Poland,2008,Rate,Total,14.3
Poland,2009,Rate,Total,12.0
Poland,2010,Rate,Total,10.3
Poland,2011,Rate,Total,11.0
Poland,2012,Rate,Total,9.4
Poland,2013,Rate,Total,8.8
Poland,2014,Rate,Total,8.4
Poland,2015,Rate,Total,7.7
Poland,2016,Rate,Total,8.0
Poland,2017,Rate,Total,7.5
Poland,2018,Rate,Total,7.5
Poland,2019,Rate,Total,7.7
Poland,2020,Rate,Total,6.6
Poland,2021,Rate,Total,6.1
Poland,2022,Rate,Total,5.1
Portugal,2000,Rate,Total,17.8
Portugal,2001,Rate,Total,16.0
Portugal,2002,Rate,Total,15.9
Portugal,2003,Rate,Total,14.6
Portugal,2004,Rate,Total,12.2
Portugal,2005,Rate,Total,11.7
Portugal,2006,Rate,Total,9.0
Portugal,2007,Rate,Total,9.1
Portugal,2008,Rate,Total,8.2
Portugal,2009,Rate,Total,7.8
Portugal,2010,Rate,Total,8.9
Portugal,2011,Rate,Total,8.4
Portugal,2012,Rate,Total,6.8
Portugal,2013,Rate,Total,6.1
Portugal,2014,Rate,Total,6.1
Portugal,2015,Rate,Total,5.7
Portugal,2016,Rate,Total,5.4
Portugal,2017,Rate,Total,5.8
Portugal,2018,Rate,Total,6.8
Portugal,2019,Rate,Total,6.6
Portugal,2020,Rate,Total,5.2
Portugal,2021,Rate,Total,5.4
Portugal,2022,Rate,Total,5.9
Romania,2000,Rate,Total,11.0
Romania,2001,Rate,Total,11.1
Romania,2002,Rate,Total,11.1
Romania,2003,Rate,Total,10.3
Romania,2004,Rate,Total,11.4
Romania,2005,Rate,Total,12.3
Romania,2006,Rate,Total,12.2
Romania,2007,Rate,Total,13.4
Romania,2008,Rate,Total,14.9
Romania,2009,Rate,Total,13.7
Romania,2010,Rate,Total,11.7
Romania,2011,Rate,Total,10.0
Romania,2012,Rate,Total,10.2
Romania,2013,Rate,Total,9.3
Romania,2014,Rate,Total,9.1
Romania,2015,Rate,Total,9.6
Romania,2016,Rate,Total,9.7
Romania,2017,Rate,Total,10.0
Romania,2018,Rate,Total,9.6
Romania,2019,Rate,Total,9.6
Romania,2020,Rate,Total,8.5
Romania,2021,Rate,Total,9.3
Romania,2022,Rate,Total,8.6
Sweden,2000,Rate,Total,6.7
Sweden,2001,Rate,Total,6.6
Sweden,2002,Rate,Total,6.3
Sweden,2003,Rate,Total,5.9
Sweden,2004,Rate,Total,5.3
Sweden,2005,Rate,Total,4.9
Sweden,2006,Rate,Total,4.9
Sweden,2007,Rate,Total,5.1
Sweden,2008,Rate,Total,4.3
Sweden,2009,Rate,Total,3.9
Sweden,2010,Rate,Total,2.8
Sweden,2011,Rate,Total,3.4
Sweden,2012,Rate,Total,3.0
Sweden,2013,Rate,Total,2.7
Sweden,2014,Rate,Total,2.8
Sweden,2015,Rate,Total,2.6
Sweden,2016,Rate,Total,2.7
Sweden,2017,Rate,Total,2.5
Sweden,2018,Rate,Total,3.2
Sweden,2019,Rate,Total,2.2
Sweden,2020,Rate,Total,2.0
Sweden,2021,Rate,Total,2.0
Sweden,2022,Rate,Total,2.2
Slovenia,2000,Rate,Total,15.8
Slovenia,2001,Rate,Total,14.0
Slovenia,2002,Rate,Total,13.5
Slovenia,2003,Rate,Total,12.1
Slovenia,2004,Rate,Total,13.7
Slovenia,2005,Rate,Total,12.9
Slovenia,2006,Rate,Total,13.1
Slovenia,2007,Rate,Total,14.5
Slovenia,2008,Rate,Total,10.6
Slovenia,2009,Rate,Total,8.4
Slovenia,2010,Rate,Total,6.7
Slovenia,2011,Rate,Total,6.9
Slovenia,2012,Rate,Total,6.3
Slovenia,2013,Rate,Total,6.1
Slovenia,2014,Rate,Total,5.2
Slovenia,2015,Rate,Total,5.8
Slovenia,2016,Rate,Total,6.3
Slovenia,2017,Rate,Total,5.0
Slovenia,2018,Rate,Total,4.4
Slovenia,2019,Rate,Total,4.9
Slovenia,2020,Rate,Total,3.8
Slovenia,2021,Rate,Total,5.4
Slovenia,2022,Rate,Total,4.0
Slovakia,2000,Rate,Total,11.7
Slovakia,2001,Rate,Total,11.6
Slovakia,2002,Rate,Total,11.6
Slovakia,2003,Rate,Total,12.2
Slovakia,2004,Rate,Total,11.3
Slovakia,2005,Rate,Total,11.3
Slovakia,2006,Rate,Total,11.4
Slovakia,2007,Rate,Total,12.3
Slovakia,2008,Rate,Total,11.3
Slovakia,2009,Rate,Total,7.1
Slovakia,2010,Rate,Total,6.9
Slovakia,2011,Rate,Total,6.0
Slovakia,2012,Rate,Total,6.5
Slovakia,2013,Rate,Total,4.6
Slovakia,2014,Rate,Total,5.4
Slovakia,2015,Rate,Total,5.7
Slovakia,2016,Rate,Total,5.1
Slovakia,2017,Rate,Total,5.1
Slovakia,2018,Rate,Total,4.8
Slovakia,2019,Rate,Total,5.0
Slovakia,2020,Rate,Total,4.5
Slovakia,2021,Rate,Total,4.5
Slovakia,2022,Rate,Total,4.9
United Kingdom,2000,Rate,Total,6.1
United Kingdom,2001,Rate,Total,6.1
United Kingdom,2002,Rate,Total,6.0
United Kingdom,2003,Rate,Total,6.1
United Kingdom,2004,Rate,Total,5.6
United Kingdom,2005,Rate,Total,5.5
United Kingdom,2006,Rate,Total,5.4
United Kingdom,2007,Rate,Total,5.0
United Kingdom,2008,Rate,Total,4.3
United Kingdom,2009,Rate,Total,3.8
United Kingdom,2010,Rate,Total,3.0
United Kingdom,2011,Rate,Total,3.1
United Kingdom,2012,Rate,Total,2.8
United Kingdom,2013,Rate,Total,2.8
United Kingdom,2014,Rate,Total,2.9
United Kingdom,2015,Rate,Total,2.8
United Kingdom,2016,Rate,Total,2.8
United Kingdom,2017,Rate,Total,2.8
United Kingdom,2018,Rate,Total,2.8
Belgium,2003,Number,Unknown,0.0
Belgium,2010,Number,Unknown,28.0
Belgium,2011,Number,Unknown,10.0
Belgium,2012,Number,Unknown,25.0
Belgium,2013,Number,Unknown,7.0
Belgium,2014,Number,Unknown,9.0
Belgium,2015,Number,Unknown,6.0
Belgium,2016,Number,Unknown,3.0
Belgium,2017,Number,Unknown,1.0
Belgium,2018,Number,Unknown,0.0
Belgium,2019,Number,Unknown,4.0
Belgium,2020,Number,Unknown,1.0
Belgium,2021,Number,Unknown,0.0
Belgium,2022,Number,Unknown,1.0
Bulgaria,2000,Number,Unknown,1012.0
Bulgaria,2001,Number,Unknown,1011.0
Bulgaria,2002,Number,Unknown,959.0
Bulgaria,2003,Number,Unknown,960.0
Bulgaria,2004,Number,Unknown,943.0
Bulgaria,2005,Number,Unknown,957.0
Bulgaria,2006,Number,Unknown,1043.0
Bulgaria,2007,Number,Unknown,1006.0
Bulgaria,2021,Number,Unknown,0.0
Switzerland,2000,Number,Unknown,592.0
Cyprus,2000,Number,Unknown,111.0
Cyprus,2001,Number,Unknown,98.0
Cyprus,2002,Number,Unknown,94.0
Cyprus,2003,Number,Unknown,97.0
Cyprus,2004,Number,Unknown,117.0
Estonia,2000,Number,Unknown,204.0
Estonia,2001,Number,Unknown,199.0
Estonia,2002,Number,Unknown,223.0
Estonia,2003,Number,Unknown,164.0
Estonia,2004,Number,Unknown,170.0
Estonia,2012,Number,Unknown,87.0
Estonia,2013,Number,Unknown,81.0
Estonia,2015,Number,Unknown,67.0
European Union - 27 countries (from 2020),2000,Number,Unknown,5101.0
European Union - 27 countries (from 2020),2001,Number,Unknown,4474.0
European Union - 27 countries (from 2020),2002,Number,Unknown,4604.0
European Union - 27 countries (from 2020),2003,Number,Unknown,3180.0
European Union - 27 countries (from 2020),2004,Number,Unknown,2614.0
European Union - 27 countries (from 2020),2005,Number,Unknown,2338.0
European Union - 27 countries (from 2020),2006,Number,Unknown,2421.0
European Union - 27 countries (from 2020),2007,Number,Unknown,1749.0
European Union - 27 countries (from 2020),2008,Number,Unknown,504.0
European Union - 27 countries (from 2020),2009,Number,Unknown,381.0
European Union - 27 countries (from 2020),2010,Number,Unknown,354.0
European Union - 27 countries (from 2020),2011,Number,Unknown,655.0
European Union - 27 countries (from 2020),2012,Number,Unknown,785.0
European Union - 27 countries (from 2020),2013,Number,Unknown,633.0
European Union - 27 countries (from 2020),2014,Number,Unknown,651.0
European Union - 27 countries (from 2020),2015,Number,Unknown,653.0
European Union - 27 countries (from 2020),2016,Number,Unknown,27.0
European Union - 27 countries (from 2020),2017,Number,Unknown,9.0
European Union - 27 countries (from 2020),2018,Number,Unknown,11.0
European Union - 27 countries (from 2020),2019,Number,Unknown,31.0
European Union - 27 countries (from 2020),2020,Number,Unknown,15.0
European Union - 27 countries (from 2020),2021,Number,Unknown,287.0
European Union - 27 countries (from 2020),2022,Number,Unknown,1.0
Croatia,2000,Number,Unknown,655.0
Croatia,2001,Number,Unknown,647.0
Croatia,2002,Number,Unknown,627.0
Croatia,2003,Number,Unknown,701.0
Croatia,2004,Number,Unknown,608.0
Croatia,2005,Number,Unknown,597.0
Croatia,2006,Number,Unknown,614.0
Hungary,2000,Number,Unknown,1200.0
Hungary,2001,Number,Unknown,1239.0
Hungary,2002,Number,Unknown,1429.0
Ireland,2020,Number,Unknown,0.0
Ireland,2021,Number,Unknown,137.0
Iceland,2000,Number,Unknown,32.0
Iceland,2001,Number,Unknown,24.0
Liechtenstein,2000,Number,Unknown,3.0
Liechtenstein,2001,Number,Unknown,2.0
Liechtenstein,2002,Number,Unknown,0.0
Liechtenstein,2003,Number,Unknown,5.0
Liechtenstein,2004,Number,Unknown,1.0
Liechtenstein,2005,Number,Unknown,2.0
Liechtenstein,2006,Number,Unknown,0.0
Liechtenstein,2007,Number,Unknown,0.0
Liechtenstein,2008,Number,Unknown,1.0
Liechtenstein,2009,Number,Unknown,1.0
Liechtenstein,2010,Number,Unknown,0.0
Liechtenstein,2011,Number,Unknown,2.0
Liechtenstein,2012,Number,Unknown,1.0
Liechtenstein,2013,Number,Unknown,2.0
Liechtenstein,2014,Number,Unknown,3.0
Liechtenstein,2015,Number,Unknown,2.0
Liechtenstein,2016,Number,Unknown,0.0
Liechtenstein,2017,Number,Unknown,2.0
Liechtenstein,2018,Number,Unknown,0.0
Liechtenstein,2019,Number,Unknown,0.0
Liechtenstein,2020,Number,Unknown,1.0
Liechtenstein,2021,Number,Unknown,0.0
Liechtenstein,2022,Number,Unknown,2.0
Lithuania,2000,Number,Unknown,641.0
Lithuania,2001,Number,Unknown,706.0
Lithuania,2002,Number,Unknown,697.0
Lithuania,2003,Number,Unknown,709.0
Lithuania,2004,Number,Unknown,752.0
Lithuania,2005,Number,Unknown,773.0
Lithuania,2006,Number,Unknown,760.0
Lithuania,2007,Number,Unknown,740.0
Lithuania,2008,Number,Unknown,499.0
Lithuania,2009,Number,Unknown,370.0
Lithuania,2010,Number,Unknown,299.0
Lithuania,2011,Number,Unknown,296.0
Lithuania,2012,Number,Unknown,302.0
Lithuania,2013,Number,Unknown,256.0
Lithuania,2014,Number,Unknown,267.0
Lithuania,2015,Number,Unknown,242.0
Luxembourg,2005,Number,Unknown,0.0
Luxembourg,2006,Number,Unknown,3.0
Luxembourg,2007,Number,Unknown,3.0
Luxembourg,2008,Number,Unknown,0.0
Luxembourg,2009,Number,Unknown,2.0
Luxembourg,2010,Number,Unknown,0.0
Latvia,2000,Number,Unknown,635.0
Latvia,2001,Number,Unknown,558.0
Latvia,2002,Number,Unknown,559.0
Latvia,2003,Number,Unknown,532.0
Latvia,2021,Number,Unknown,147.0
Malta,2000,Number,Unknown,15.0
Malta,2001,Number,Unknown,16.0
Malta,2002,Number,Unknown,16.0
Malta,2003,Number,Unknown,16.0
Malta,2004,Number,Unknown,13.0
Malta,2011,Number,Unknown,16.0
Malta,2012,Number,Unknown,9.0
Malta,2013,Number,Unknown,17.0
Malta,2014,Number,Unknown,10.0
Malta,2015,Number,Unknown,0.0
Malta,2019,Number,Unknown,16.0
Netherlands,2004,Number,Unknown,11.0
Netherlands,2005,Number,Unknown,11.0
Netherlands,2006,Number,Unknown,0.0
Netherlands,2007,Number,Unknown,0.0
Netherlands,2008,Number,Unknown,3.0
Netherlands,2009,Number,Unknown,2.0
Netherlands,2010,Number,Unknown,21.0
Netherlands,2011,Number,Unknown,4.0
Netherlands,2012,Number,Unknown,6.0
Netherlands,2013,Number,Unknown,15.0
Netherlands,2014,Number,Unknown,56.0
Netherlands,2015,Number,Unknown,21.0
Netherlands,2016,Number,Unknown,13.0
Netherlands,2017,Number,Unknown,0.0
Netherlands,2018,Number,Unknown,5.0
Netherlands,2019,Number,Unknown,5.0
Netherlands,2020,Number,Unknown,7.0
Netherlands,2021,Number,Unknown,3.0
Netherlands,2022,Number,Unknown,0.0
Norway,2000,Number,Unknown,341.0
Norway,2001,Number,Unknown,275.0
Norway,2002,Number,Unknown,310.0
Norway,2003,Number,Unknown,280.0
Norway,2004,Number,Unknown,257.0
Norway,2005,Number,Unknown,224.0
Norway,2006,Number,Unknown,242.0
Norway,2007,Number,Unknown,233.0
Norway,2008,Number,Unknown,255.0
Norway,2009,Number,Unknown,2.0
Norway,2010,Number,Unknown,8.0
Norway,2011,Number,Unknown,1.0
Norway,2012,Number,Unknown,145.0
Norway,2013,Number,Unknown,3.0
Norway,2014,Number,Unknown,0.0
Norway,2015,Number,Unknown,0.0
Norway,2016,Number,Unknown,1.0
Norway,2017,Number,Unknown,1.0
Norway,2018,Number,Unknown,0.0
Norway,2019,Number,Unknown,0.0
Norway,2020,Number,Unknown,0.0
Norway,2021,Number,Unknown,0.0
Poland,2006,Number,Unknown,0.0
Sweden,2003,Number,Unknown,1.0
Sweden,2004,Number,Unknown,0.0
Sweden,2005,Number,Unknown,0.0
Sweden,2006,Number,Unknown,1.0
Sweden,2007,Number,Unknown,0.0
Sweden,2008,Number,Unknown,2.0
Sweden,2009,Number,Unknown,7.0
Sweden,2010,Number,Unknown,6.0
Sweden,2011,Number,Unknown,4.0
Sweden,2012,Number,Unknown,4.0
Sweden,2013,Number,Unknown,6.0
Sweden,2014,Number,Unknown,14.0
Sweden,2015,Number,Unknown,7.0
Sweden,2016,Number,Unknown,11.0
Sweden,2017,Number,Unknown,8.0
Sweden,2018,Number,Unknown,6.0
Sweden,2019,Number,Unknown,6.0
Sweden,2020,Number,Unknown,7.0
Sweden,2021,Number,Unknown,0.0
Sweden,2022,Number,Unknown,0.0
Slovakia,2000,Number,Unknown,628.0
Slovakia,2011,Number,Unknown,325.0
Slovakia,2012,Number,Unknown,352.0
Slovakia,2013,Number,Unknown,251.0
Slovakia,2014,Number,Unknown,295.0
Slovakia,2015,Number,Unknown,310.0
Slovakia,2017,Number,Unknown,0.0
Slovakia,2019,Number,Unknown,0.0
Slovakia,2020,Number,Unknown,0.0
Belgium,2003,Rate,Unknown,0.0
Belgium,2010,Rate,Unknown,0.3
Belgium,2011,Rate,Unknown,0.1
Belgium,2012,Rate,Unknown,0.2
Belgium,2013,Rate,Unknown,0.1
Belgium,2014,Rate,Unknown,0.1
Belgium,2015,Rate,Unknown,0.1
Belgium,2016,Rate,Unknown,0.0
Belgium,2017,Rate,Unknown,0.0
Belgium,2018,Rate,Unknown,0.0
Belgium,2019,Rate,Unknown,0.0
Belgium,2020,Rate,Unknown,0.0
Belgium,2021,Rate,Unknown,0.0
Belgium,2022,Rate,Unknown,0.0
Bulgaria,2000,Rate,Unknown,12.4
Bulgaria,2001,Rate,Unknown,12.6
Bulgaria,2002,Rate,Unknown,12.2
Bulgaria,2003,Rate,Unknown,12.3
Bulgaria,2004,Rate,Unknown,12.2
Bulgaria,2005,Rate,Unknown,12.5
Bulgaria,2006,Rate,Unknown,13.7
Bulgaria,2007,Rate,Unknown,13.3
Bulgaria,2021,Rate,Unknown,0.0
Switzerland,2000,Rate,Unknown,8.2
Cyprus,2000,Rate,Unknown,16.0
Cyprus,2001,Rate,Unknown,14.0
Cyprus,2002,Rate,Unknown,13.2
Cyprus,2003,Rate,Unknown,13.5
Cyprus,2004,Rate,Unknown,16.1
Estonia,2000,Rate,Unknown,14.6
Estonia,2001,Rate,Unknown,14.3
Estonia,2002,Rate,Unknown,16.2
