country,year,vehicle,value,source
Poland,2003,"Trains, motor coaches, buses and trolley buses - sum of available data",22.4,ESTAT:SDG_09_50(1.0)
Poland,2004,"Trains, motor coaches, buses and trolley buses - sum of available data",32.1,ESTAT:SDG_09_50(1.0)
Poland,2005,"Trains, motor coaches, buses and trolley buses - sum of available data",30.6,ESTAT:SDG_09_50(1.0)
Poland,2006,"Trains, motor coaches, buses and trolley buses - sum of available data",17.5,ESTAT:SDG_09_50(1.0)
Poland,2007,"Trains, motor coaches, buses and trolley buses - sum of available data",22.4,ESTAT:SDG_09_50(1.0)
Poland,2008,"Trains, motor coaches, buses and trolley buses - sum of available data",14.5,ESTAT:SDG_09_50(1.0)
Poland,2009,"Trains, motor coaches, buses and trolley buses - sum of available data",17.9,ESTAT:SDG_09_50(1.0)
Poland,2010,"Trains, motor coaches, buses and trolley buses - sum of available data",23.9,ESTAT:SDG_09_50(1.0)
Poland,2011,"Trains, motor coaches, buses and trolley buses - sum of available data",22.6,ESTAT:SDG_09_50(1.0)
Poland,2012,"Trains, motor coaches, buses and trolley buses - sum of available data",23.2,ESTAT:SDG_09_50(1.0)
Poland,2013,"Trains, motor coaches, buses and trolley buses - sum of available data",22.0,ESTAT:SDG_09_50(1.0)
Poland,2014,"Trains, motor coaches, buses and trolley buses - sum of available data",21.8,ESTAT:SDG_09_50(1.0)
Poland,2015,"Trains, motor coaches, buses and trolley buses - sum of available data",21.3,ESTAT:SDG_09_50(1.0)
Poland,2016,"Trains, motor coaches, buses and trolley buses - sum of available data",20.7,ESTAT:SDG_09_50(1.0)
Poland,2017,"Trains, motor coaches, buses and trolley buses - sum of available data",20.3,ESTAT:SDG_09_50(1.0)
Poland,2018,"Trains, motor coaches, buses and trolley buses - sum of available data",19.6,ESTAT:SDG_09_50(1.0)
Poland,2019,"Trains, motor coaches, buses and trolley buses - sum of available data",20.1,ESTAT:SDG_09_50(1.0)
Poland,2020,"Trains, motor coaches, buses and trolley buses - sum of available data",12.4,ESTAT:SDG_09_50(1.0)
Poland,2021,"Trains, motor coaches, buses and trolley buses - sum of available data",13.8,ESTAT:SDG_09_50(1.0)
Poland,2022,"Trains, motor coaches, buses and trolley buses - sum of available data",17.3,ESTAT:SDG_09_50(1.0)
Portugal,2000,"Trains, motor coaches, buses and trolley buses - sum of available data",18.3,ESTAT:SDG_09_50(1.0)
Portugal,2001,"Trains, motor coaches, buses and trolley buses - sum of available data",17.2,ESTAT:SDG_09_50(1.0)
Portugal,2002,"Trains, motor coaches, buses and trolley buses - sum of available data",15.1,ESTAT:SDG_09_50(1.0)
Portugal,2003,"Trains, motor coaches, buses and trolley buses - sum of available data",14.9,ESTAT:SDG_09_50(1.0)
Portugal,2004,"Trains, motor coaches, buses and trolley buses - sum of available data",14.9,ESTAT:SDG_09_50(1.0)
Portugal,2005,"Trains, motor coaches, buses and trolley buses - sum of available data",10.7,ESTAT:SDG_09_50(1.0)
Portugal,2006,"Trains, motor coaches, buses and trolley buses - sum of available data",10.4,ESTAT:SDG_09_50(1.0)
Portugal,2007,"Trains, motor coaches, buses and trolley buses - sum of available data",10.6,ESTAT:SDG_09_50(1.0)
Portugal,2008,"Trains, motor coaches, buses and trolley buses - sum of available data",10.8,ESTAT:SDG_09_50(1.0)
Portugal,2009,"Trains, motor coaches, buses and trolley buses - sum of available data",10.6,ESTAT:SDG_09_50(1.0)
Portugal,2010,"Trains, motor coaches, buses and trolley buses - sum of available data",10.9,ESTAT:SDG_09_50(1.0)
Portugal,2011,"Trains, motor coaches, buses and trolley buses - sum of available data",9.7,ESTAT:SDG_09_50(1.0)
Portugal,2012,"Trains, motor coaches, buses and trolley buses - sum of available data",9.5,ESTAT:SDG_09_50(1.0)
Portugal,2013,"Trains, motor coaches, buses and trolley buses - sum of available data",9.3,ESTAT:SDG_09_50(1.0)
Portugal,2014,"Trains, motor coaches, buses and trolley buses - sum of available data",9.0,ESTAT:SDG_09_50(1.0)
Portugal,2015,"Trains, motor coaches, buses and trolley buses - sum of available data",10.0,ESTAT:SDG_09_50(1.0)
Portugal,2016,"Trains, motor coaches, buses and trolley buses - sum of available data",9.6,ESTAT:SDG_09_50(1.0)
Portugal,2017,"Trains, motor coaches, buses and trolley buses - sum of available data",10.4,ESTAT:SDG_09_50(1.0)
Portugal,2018,"Trains, motor coaches, buses and trolley buses - sum of available data",10.5,ESTAT:SDG_09_50(1.0)
Portugal,2019,"Trains, motor coaches, buses and trolley buses - sum of available data",10.7,ESTAT:SDG_09_50(1.0)
Portugal,2020,"Trains, motor coaches, buses and trolley buses - sum of available data",7.0,ESTAT:SDG_09_50(1.0)
Portugal,2021,"Trains, motor coaches, buses and trolley buses - sum of available data",8.7,ESTAT:SDG_09_50(1.0)
Portugal,2022,"Trains, motor coaches, buses and trolley buses - sum of available data",11.6,ESTAT:SDG_09_50(1.0)
Romania,2000,"Trains, motor coaches, buses and trolley buses - sum of available data",28.5,ESTAT:SDG_09_50(1.0)
Romania,2001,"Trains, motor coaches, buses and trolley buses - sum of available data",27.5,ESTAT:SDG_09_50(1.0)
Romania,2002,"Trains, motor coaches, buses and trolley buses - sum of available data",24.2,ESTAT:SDG_09_50(1.0)
Romania,2003,"Trains, motor coaches, buses and trolley buses - sum of available data",24.3,ESTAT:SDG_09_50(1.0)
Romania,2004,"Trains, motor coaches, buses and trolley buses - sum of available data",23.8,ESTAT:SDG_09_50(1.0)
Romania,2005,"Trains, motor coaches, buses and trolley buses - sum of available data",24.5,ESTAT:SDG_09_50(1.0)
Romania,2006,"Trains, motor coaches, buses and trolley buses - sum of available data",23.6,ESTAT:SDG_09_50(1.0)
Romania,2007,"Trains, motor coaches, buses and trolley buses - sum of available data",22.5,ESTAT:SDG_09_50(1.0)
Romania,2008,"Trains, motor coaches, buses and trolley buses - sum of available data",27.8,ESTAT:SDG_09_50(1.0)
Romania,2009,"Trains, motor coaches, buses and trolley buses - sum of available data",20.0,ESTAT:SDG_09_50(1.0)
Romania,2010,"Trains, motor coaches, buses and trolley buses - sum of available data",22.0,ESTAT:SDG_09_50(1.0)
Romania,2011,"Trains, motor coaches, buses and trolley buses - sum of available data",21.5,ESTAT:SDG_09_50(1.0)
Romania,2012,"Trains, motor coaches, buses and trolley buses - sum of available data",21.8,ESTAT:SDG_09_50(1.0)
Romania,2013,"Trains, motor coaches, buses and trolley buses - sum of available data",21.1,ESTAT:SDG_09_50(1.0)
Romania,2014,"Trains, motor coaches, buses and trolley buses - sum of available data",21.5,ESTAT:SDG_09_50(1.0)
Romania,2015,"Trains, motor coaches, buses and trolley buses - sum of available data",22.1,ESTAT:SDG_09_50(1.0)
Romania,2016,"Trains, motor coaches, buses and trolley buses - sum of available data",21.7,ESTAT:SDG_09_50(1.0)
Romania,2017,"Trains, motor coaches, buses and trolley buses - sum of available data",22.2,ESTAT:SDG_09_50(1.0)
Romania,2018,"Trains, motor coaches, buses and trolley buses - sum of available data",21.2,ESTAT:SDG_09_50(1.0)
Romania,2019,"Trains, motor coaches, buses and trolley buses - sum of available data",21.1,ESTAT:SDG_09_50(1.0)
Romania,2020,"Trains, motor coaches, buses and trolley buses - sum of available data",17.4,ESTAT:SDG_09_50(1.0)
Romania,2021,"Trains, motor coaches, buses and trolley buses - sum of available data",17.0,ESTAT:SDG_09_50(1.0)
Romania,2022,"Trains, motor coaches, buses and trolley buses - sum of available data",17.6,ESTAT:SDG_09_50(1.0)
Serbia,2010,"Trains, motor coaches, buses and trolley buses - sum of available data",14.5,ESTAT:SDG_09_50(1.0)
Serbia,2011,"Trains, motor coaches, buses and trolley buses - sum of available data",16.6,ESTAT:SDG_09_50(1.0)
Serbia,2012,"Trains, motor coaches, buses and trolley buses - sum of available data",16.3,ESTAT:SDG_09_50(1.0)
Serbia,2013,"Trains, motor coaches, buses and trolley buses - sum of available data",16.2,ESTAT:SDG_09_50(1.0)
Serbia,2014,"Trains, motor coaches, buses and trolley buses - sum of available data",14.3,ESTAT:SDG_09_50(1.0)
Serbia,2015,"Trains, motor coaches, buses and trolley buses - sum of available data",15.1,ESTAT:SDG_09_50(1.0)
Serbia,2016,"Trains, motor coaches, buses and trolley buses - sum of available data",13.8,ESTAT:SDG_09_50(1.0)
Serbia,2017,"Trains, motor coaches, buses and trolley buses - sum of available data",13.4,ESTAT:SDG_09_50(1.0)
Serbia,2018,"Trains, motor coaches, buses and trolley buses - sum of available data",14.9,ESTAT:SDG_09_50(1.0)
Serbia,2019,"Trains, motor coaches, buses and trolley buses - sum of available data",13.6,ESTAT:SDG_09_50(1.0)
Serbia,2020,"Trains, motor coaches, buses and trolley buses - sum of available data",10.5,ESTAT:SDG_09_50(1.0)
Serbia,2021,"Trains, motor coaches, buses and trolley buses - sum of available data",11.2,ESTAT:SDG_09_50(1.0)
Serbia,2022,"Trains, motor coaches, buses and trolley buses - sum of available data",13.5,ESTAT:SDG_09_50(1.0)
Sweden,2000,"Trains, motor coaches, buses and trolley buses - sum of available data",16.2,ESTAT:SDG_09_50(1.0)
Sweden,2001,"Trains, motor coaches, buses and trolley buses - sum of available data",16.2,ESTAT:SDG_09_50(1.0)
Sweden,2002,"Trains, motor coaches, buses and trolley buses - sum of available data",16.0,ESTAT:SDG_09_50(1.0)
Sweden,2003,"Trains, motor coaches, buses and trolley buses - sum of available data",15.7,ESTAT:SDG_09_50(1.0)
Sweden,2004,"Trains, motor coaches, buses and trolley buses - sum of available data",15.3,ESTAT:SDG_09_50(1.0)
Sweden,2005,"Trains, motor coaches, buses and trolley buses - sum of available data",15.4,ESTAT:SDG_09_50(1.0)
Sweden,2006,"Trains, motor coaches, buses and trolley buses - sum of available data",15.9,ESTAT:SDG_09_50(1.0)
Sweden,2007,"Trains, motor coaches, buses and trolley buses - sum of available data",16.1,ESTAT:SDG_09_50(1.0)
Sweden,2008,"Trains, motor coaches, buses and trolley buses - sum of available data",16.7,ESTAT:SDG_09_50(1.0)
Sweden,2009,"Trains, motor coaches, buses and trolley buses - sum of available data",16.6,ESTAT:SDG_09_50(1.0)
Sweden,2010,"Trains, motor coaches, buses and trolley buses - sum of available data",16.6,ESTAT:SDG_09_50(1.0)
Sweden,2011,"Trains, motor coaches, buses and trolley buses - sum of available data",16.2,ESTAT:SDG_09_50(1.0)
Sweden,2012,"Trains, motor coaches, buses and trolley buses - sum of available data",16.4,ESTAT:SDG_09_50(1.0)
Sweden,2013,"Trains, motor coaches, buses and trolley buses - sum of available data",16.6,ESTAT:SDG_09_50(1.0)
Sweden,2014,"Trains, motor coaches, buses and trolley buses - sum of available data",16.5,ESTAT:SDG_09_50(1.0)
Sweden,2015,"Trains, motor coaches, buses and trolley buses - sum of available data",16.8,ESTAT:SDG_09_50(1.0)
Sweden,2016,"Trains, motor coaches, buses and trolley buses - sum of available data",19.5,ESTAT:SDG_09_50(1.0)
Sweden,2017,"Trains, motor coaches, buses and trolley buses - sum of available data",19.6,ESTAT:SDG_09_50(1.0)
Sweden,2018,"Trains, motor coaches, buses and trolley buses - sum of available data",19.6,ESTAT:SDG_09_50(1.0)
Sweden,2019,"Trains, motor coaches, buses and trolley buses - sum of available data",20.5,ESTAT:SDG_09_50(1.0)
Sweden,2020,"Trains, motor coaches, buses and trolley buses - sum of available data",16.0,ESTAT:SDG_09_50(1.0)
Sweden,2021,"Trains, motor coaches, buses and trolley buses - sum of available data",15.9,ESTAT:SDG_09_50(1.0)
Sweden,2022,"Trains, motor coaches, buses and trolley buses - sum of available data",19.0,ESTAT:SDG_09_50(1.0)
Slovenia,2000,"Trains, motor coaches, buses and trolley buses - sum of available data",17.1,ESTAT:SDG_09_50(1.0)
Slovenia,2001,"Trains, motor coaches, buses and trolley buses - sum of available data",16.5,ESTAT:SDG_09_50(1.0)
Slovenia,2002,"Trains, motor coaches, buses and trolley buses - sum of available data",16.1,ESTAT:SDG_09_50(1.0)
Slovenia,2003,"Trains, motor coaches, buses and trolley buses - sum of available data",16.5,ESTAT:SDG_09_50(1.0)
Slovenia,2004,"Trains, motor coaches, buses and trolley buses - sum of available data",15.1,ESTAT:SDG_09_50(1.0)
Slovenia,2005,"Trains, motor coaches, buses and trolley buses - sum of available data",14.4,ESTAT:SDG_09_50(1.0)
Slovenia,2006,"Trains, motor coaches, buses and trolley buses - sum of available data",14.1,ESTAT:SDG_09_50(1.0)
Slovenia,2007,"Trains, motor coaches, buses and trolley buses - sum of available data",14.0,ESTAT:SDG_09_50(1.0)
Slovenia,2008,"Trains, motor coaches, buses and trolley buses - sum of available data",13.6,ESTAT:SDG_09_50(1.0)
Slovenia,2009,"Trains, motor coaches, buses and trolley buses - sum of available data",13.3,ESTAT:SDG_09_50(1.0)
Slovenia,2010,"Trains, motor coaches, buses and trolley buses - sum of available data",13.2,ESTAT:SDG_09_50(1.0)
Slovenia,2011,"Trains, motor coaches, buses and trolley buses - sum of available data",13.4,ESTAT:SDG_09_50(1.0)
Slovenia,2012,"Trains, motor coaches, buses and trolley buses - sum of available data",13.3,ESTAT:SDG_09_50(1.0)
Slovenia,2013,"Trains, motor coaches, buses and trolley buses - sum of available data",13.7,ESTAT:SDG_09_50(1.0)
Slovenia,2014,"Trains, motor coaches, buses and trolley buses - sum of available data",13.7,ESTAT:SDG_09_50(1.0)
Slovenia,2015,"Trains, motor coaches, buses and trolley buses - sum of available data",13.9,ESTAT:SDG_09_50(1.0)
Slovenia,2016,"Trains, motor coaches, buses and trolley buses - sum of available data",13.9,ESTAT:SDG_09_50(1.0)
Slovenia,2017,"Trains, motor coaches, buses and trolley buses - sum of available data",13.5,ESTAT:SDG_09_50(1.0)
Slovenia,2018,"Trains, motor coaches, buses and trolley buses - sum of available data",13.5,ESTAT:SDG_09_50(1.0)
Slovenia,2019,"Trains, motor coaches, buses and trolley buses - sum of available data",13.3,ESTAT:SDG_09_50(1.0)
Slovenia,2020,"Trains, motor coaches, buses and trolley buses - sum of available data",10.0,ESTAT:SDG_09_50(1.0)
Slovenia,2021,"Trains, motor coaches, buses and trolley buses - sum of available data",11.6,ESTAT:SDG_09_50(1.0)
Slovenia,2022,"Trains, motor coaches, buses and trolley buses - sum of available data",13.9,ESTAT:SDG_09_50(1.0)
Slovakia,2000,"Trains, motor coaches, buses and trolley buses - sum of available data",35.6,ESTAT:SDG_09_50(1.0)
Slovakia,2001,"Trains, motor coaches, buses and trolley buses - sum of available data",35.3,ESTAT:SDG_09_50(1.0)
Slovakia,2002,"Trains, motor coaches, buses and trolley buses - sum of available data",33.2,ESTAT:SDG_09_50(1.0)
Slovakia,2003,"Trains, motor coaches, buses and trolley buses - sum of available data",31.2,ESTAT:SDG_09_50(1.0)
Slovakia,2004,"Trains, motor coaches, buses and trolley buses - sum of available data",32.2,ESTAT:SDG_09_50(1.0)
Slovakia,2005,"Trains, motor coaches, buses and trolley buses - sum of available data",30.6,ESTAT:SDG_09_50(1.0)
Slovakia,2006,"Trains, motor coaches, buses and trolley buses - sum of available data",29.3,ESTAT:SDG_09_50(1.0)
Slovakia,2007,"Trains, motor coaches, buses and trolley buses - sum of available data",28.0,ESTAT:SDG_09_50(1.0)
Slovakia,2008,"Trains, motor coaches, buses and trolley buses - sum of available data",26.7,ESTAT:SDG_09_50(1.0)
Slovakia,2009,"Trains, motor coaches, buses and trolley buses - sum of available data",22.7,ESTAT:SDG_09_50(1.0)
Slovakia,2010,"Trains, motor coaches, buses and trolley buses - sum of available data",22.2,ESTAT:SDG_09_50(1.0)
Slovakia,2011,"Trains, motor coaches, buses and trolley buses - sum of available data",22.6,ESTAT:SDG_09_50(1.0)
Slovakia,2012,"Trains, motor coaches, buses and trolley buses - sum of available data",22.2,ESTAT:SDG_09_50(1.0)
Slovakia,2013,"Trains, motor coaches, buses and trolley buses - sum of available data",21.9,ESTAT:SDG_09_50(1.0)
Slovakia,2014,"Trains, motor coaches, buses and trolley buses - sum of available data",22.4,ESTAT:SDG_09_50(1.0)
Slovakia,2015,"Trains, motor coaches, buses and trolley buses - sum of available data",25.1,ESTAT:SDG_09_50(1.0)
Slovakia,2016,"Trains, motor coaches, buses and trolley buses - sum of available data",25.4,ESTAT:SDG_09_50(1.0)
Slovakia,2017,"Trains, motor coaches, buses and trolley buses - sum of available data",24.5,ESTAT:SDG_09_50(1.0)
Slovakia,2018,"Trains, motor coaches, buses and trolley buses - sum of available data",24.2,ESTAT:SDG_09_50(1.0)
Slovakia,2019,"Trains, motor coaches, buses and trolley buses - sum of available data",24.3,ESTAT:SDG_09_50(1.0)
Slovakia,2020,"Trains, motor coaches, buses and trolley buses - sum of available data",18.9,ESTAT:SDG_09_50(1.0)
Slovakia,2021,"Trains, motor coaches, buses and trolley buses - sum of available data",16.7,ESTAT:SDG_09_50(1.0)
Slovakia,2022,"Trains, motor coaches, buses and trolley buses - sum of available data",21.0,ESTAT:SDG_09_50(1.0)
Türkiye,2000,"Trains, motor coaches, buses and trolley buses - sum of available data",54.1,ESTAT:SDG_09_50(1.0)
Türkiye,2001,"Trains, motor coaches, buses and trolley buses - sum of available data",50.4,ESTAT:SDG_09_50(1.0)
Türkiye,2002,"Trains, motor coaches, buses and trolley buses - sum of available data",51.0,ESTAT:SDG_09_50(1.0)
Türkiye,2003,"Trains, motor coaches, buses and trolley buses - sum of available data",50.8,ESTAT:SDG_09_50(1.0)
Türkiye,2004,"Trains, motor coaches, buses and trolley buses - sum of available data",48.7,ESTAT:SDG_09_50(1.0)
Türkiye,2005,"Trains, motor coaches, buses and trolley buses - sum of available data",47.7,ESTAT:SDG_09_50(1.0)
Türkiye,2006,"Trains, motor coaches, buses and trolley buses - sum of available data",46.1,ESTAT:SDG_09_50(1.0)
Türkiye,2007,"Trains, motor coaches, buses and trolley buses - sum of available data",45.1,ESTAT:SDG_09_50(1.0)
